0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0.032312207,-0.04638738,0.03716771,0.022817967,0.033410475,0.030433591,-0.0337862,-0.048034783,-0.06578049,-0.06069377,0.03872841,0.011936442,0.0039414824,0.02770237,-0.14196563,0.023424907,-0.04861282,0.0009027295,0.05777469,-0.028439367,-0.0059248684,0.005036138,-0.105491556,-0.06421979,0.02286132,0.010773145,0.0038764535,0.008656088,-0.03849719,0.01611275,0.04797698,-0.068439454,0.03286134,0.013359855,0.031358447,-0.054450985,-0.08433544,-0.019841082,0.0056069484,0.03315036,-0.081560865,-0.0017395269,0.05540474,-0.025202366,-0.051734217,-0.0531215,0.04002899,-0.10202334,-0.053844046,-0.009234124,0.101676516,-0.006455939,-0.06745679,0.022080973,0.04069373,0.009552044,-0.06497124,-0.017124314,0.053005893,-0.03251452,-0.037081003,-0.053988554,0.021445133,0.014487025,-0.026647456,0.030664805,0.043699514,-0.033641692,0.0821389,0.0073844087,0.08237012,0.012384419,0.01611275,0.027601216,0.016127203,-0.070520386,-0.0048844037,0.007658976,0.00178017,-0.017095413,-0.03991338,-0.04586715,0.045520328,0.009234124,0.02786133,-0.025838206,0.06884408,0.016835297,-0.07497126,0.012904652,0.011011585,-0.08069381,-0.013778931,0.008908979,0.03586713,-0.035607014,0.0034844729,-0.08676319,0.025216818,-0.084740065,0.03638736,0.006596835,-0.061156202,0.018280387,-0.053005893,0.022398893,0.009898866,0.03317926,0.07445103,-0.0037716844,0.021604093,-0.039306443,0.00047191215,0.035924934,-0.04442206,0.02751451,-0.050809357,-0.00844655,-0.03947985,-0.023757277,-0.013692226,-0.04404634,0.059595503,-0.0054588267,0.07196547,-0.082948156,0.06583829,-0.0434683,-0.056820933,-0.062716894,-0.040462516,0.01638732,-0.051589705,0.019869985,0.08254353,0.010296265,0.0046279,0.030867118,0.046271775,-0.019942239,-0.05000011,0.022268834,-0.0337573,-0.0073916344,0.0056792027,-0.0100939525,-0.045809347,0.0017621064,-0.01592489,-0.006835275,-0.03343938,0.014125753,0.070925005,-0.07179206,0.017572291,-0.017254373,0.0034483455,0.02462433,-0.08901753,0.11508695,-0.0322255,0.034826666,0.057052147,-0.04138737,0.012080951,-0.07352617,-0.009147419,-0.15711017,0.029422028,0.058005903,-0.03416192,0.03878621,-0.024407567,-0.03910413,-0.03797696,0.046618596,0.017124314,-0.009660426,-0.006607673,0.023092534,-0.02060698,-0.07658976,0.014270262,-0.004512293,-0.0066438005,-0.08254353,-0.028771738,0.00567559,-0.0046098363,-0.02219658,-0.010650312,0.0013159349,0.048237097,0.028843993,0.08144526,-0.00696172,0.024046294,-0.06508684,0.0001770235,-0.036445163,0.03346828,0.010881526,-0.09734125,-0.032630127,-0.014869974,-0.022933574,-0.028569425,-0.057803594,0.002897405,0.044219747,0.011199446,-0.034682155,0.049797796,-0.02880064,-0.039306443,0.025982715,-0.036098342,-0.011972569,-0.03254342,0.0066293497,0.013778931,-0.054190867,0.007658976,0.06878628,0.03473996,0.063526146,0.03008677,-0.015173443,-0.031098332,-0.0010955587,0.049508777,0.018410444,-0.04245674,-0.115318164,-0.08023138,0.0021911175,0.008302041,-0.004476166,-0.029624341,-0.0003490795,-0.055173527,0.023728374,0.030000065,0.060520362,0.061503023,-0.024653232,0.09618518,-0.047109928,-0.05008681,-0.033728395,0.015361304,-0.069768935,0.047543455,0.010158981,0.041474078,-0.038583897,0.0061669205,-0.011250024,-0.04329489,-0.049595483,-0.016185006,-0.003041914,0.05858394,-0.008186433,-0.02299138,0.012969681,0.022500047,0.035346895,0.0120665,0.017268823,0.076011725,0.06774581,0.0054985667,-0.022572303,-0.012471125,0.029465381,-0.005335994,-0.04008679,0.041965406,-0.017413333,-0.06364176,0.06890188,0.08445105,0.004891629,0.05936429,0.024739938,0.045231313,-0.07017356,0.0151300905,0.054306474,-0.04054922,0.06890188,0.08676319,0.016329516,0.03156076,0.034248628,-0.07375738,-0.035982735,0.021517387,0.034711055,-0.052254446,0.00013062257,0.0067738583,0.02430641,-0.019465359,0.0018768103,-0.004656802,0.01817923,0.037109908,-0.057687987,0.055462547,-0.1045667,0.04728334,-0.07335276,0.011604072,-0.021647446,0.019104088,0.004284691,0.11641643,-0.0039523207,-0.05572266,0.042398933,-0.02091045,-0.018728364,-0.043959633,0.047745768,0.019898886,-0.03170527,0.06254349,0.022630107,-0.026791966,-0.014942229,0.02187866,0.013164768,0.018078074,-0.026734162,0.056416307,0.006481228,0.027153237,0.062370077,0.040144596,0.023367101,0.0321388,-0.001994224,-0.03670528,-0.048815135,0.020809293,-0.0028757288,0.0042557893,0.032572325,0.050520338,0.0049060797,-0.0369943,-0.0627747,-0.018078074,-0.03473996,-0.029422028,0.009747131,0.07508687,0.022774616,-0.031271745,0.009884414,0.07826606,0.051589705,0.02880064,-0.010650312,-0.08132965,0.012211009,-0.019580968,-0.052514564,-0.033728395,0.020404669,0.0708672,-0.036791988,-0.0017070123,-0.036907595,-0.059479896,-0.096532,0.035491407,-0.030346885,0.045549233,0.06676315,0.025433581,0.025014505,0.023627218,-0.063526146,0.035838228,-0.029942261,-0.0011524591,-0.08878632,-0.035000075,0.033294868,-0.13121416,0.030578101,-0.04696542,0.04728334,-0.003894517,0.010072276,-0.021589642,-0.019205244,-0.01343211,-0.04572264,0.014761592,0.006044088,-0.013995695,-0.012247136,-0.0080708265,0.057861395,-0.024696585,0.03153186,-0.02271681,0.0723701,0.005043363,0.02108386,-0.036098342,0.0005988091,-0.017586743,-0.05875735,0.014356967,0.069248706,0.06693656,0.048266,-0.010888752,-0.00036262724,-0.0013746417,-0.041416273,0.049537677,-0.10514473,-0.010787595,0.031647466,-0.005968221,-0.011076613,0.038034763,-0.018367091,0.067861415,-0.039219737,0.012456674,0.020000042,-0.02335265,0.015274599,0.008677764,-0.048208196,0.023627218,0.079190925,0.051907625,0.027774626,-0.015520264,-0.09312159,0.036791988,-0.04361281,0.030375788,0.012637311,-0.05965331,0.03618505,-0.055260234,-0.0482949,-0.02043357,-0.11716788,-0.09606957,-0.06329493,-0.033554986,-0.019739926,-0.046734203,0.0185116,-0.015852636,-0.0045303567,-0.010404646,0.06739899,-0.007149582,0.008497128,-0.0176879,0.0075361435,0.025448032,-0.003022044,0.00727964,0.043959633,0.08057821,-0.041907605,0.029711047,0.05066485,0.004797698,-0.008504353,0.039161935,-0.05031803,-0.026011616,-0.0434394,-0.06820824,-0.0017873954,-0.050809357,0.04283246,0.024089647,0.004089604,-0.009544818,0.008027473,0.016661886,0.007933543,-0.13329509,0.00053829595,-0.057225555,-0.07150304,0.019263048,0.0011289765,-0.067225575,-0.056705322,-0.04728334,0.054855607,-0.04251454,0.05343942,0.047601257,0.031734172,-0.0044472637,-0.037283316
0.017646002,-0.04369139,0.03549242,0.0128814895,0.00085861416,0.049448885,-0.023485487,-0.033706866,-0.029461624,0.00063883624,0.05345727,0.042634632,-0.042197354,0.027676072,-0.121126086,-0.0027193243,-0.013191229,0.034964044,0.042306673,0.03079168,-0.0020064695,0.003450399,-0.119522735,-0.047881972,0.023813447,0.0015418614,-0.018966945,-0.019495323,-0.04646082,-0.011132376,0.03285053,-0.08541503,0.013610287,-0.007192317,0.004302181,-0.028587067,-0.09044372,-0.024524024,0.026655756,0.012380442,-0.097440176,0.02302999,0.079657525,-0.01272662,-0.027730731,-0.024560465,0.026437117,-0.087892935,-0.113910995,-0.014329974,0.06395195,-0.0016716785,-0.05684618,0.005306554,0.016871653,-0.016470816,-0.044493064,-0.026346017,0.06843405,-0.03844405,-0.03833473,-0.047371816,0.00019002816,0.0060399063,-0.031921316,-0.018875847,0.07849145,-0.0047235163,0.034781843,0.024323605,0.07069332,0.0015373065,0.016079087,0.049157366,0.009547243,-0.0970029,-0.014995001,0.0010487846,-0.044383746,-0.018985165,-0.088257335,-0.07492035,0.04831925,0.030026443,0.038844887,-0.0662841,0.034107707,0.016753225,-0.057830054,-0.0026168372,0.037022896,-0.11376523,-0.032030635,-0.029060787,0.038808446,-0.031903096,0.024961302,-0.049849726,0.034891162,-0.04103128,0.02306643,-0.0059715817,-0.04088552,0.04336343,-0.031119637,0.047298934,-0.0121618025,0.041796517,0.054732665,-0.008522372,-0.022027893,-0.055315703,0.031502258,0.028313769,-0.019659303,0.018110609,-0.039099965,0.0104217995,-0.02293889,-0.031957753,-0.01812883,-0.047298934,0.05123444,0.017627781,0.042780392,-0.09365043,0.08315575,0.004595977,-0.040047403,-0.056773297,-0.06621122,0.00457548,-0.05108868,0.027202353,0.07306191,-0.027402773,0.0021499516,0.06927217,0.068543375,-0.020005481,-0.050214123,-0.0067778137,-0.032285713,-0.0013664947,-0.01768244,-0.016744114,-0.0356564,-0.02835021,0.024159625,-0.005798492,-0.032085296,0.03303273,0.057647854,-0.046387937,0.06621122,0.027257014,0.008399387,0.051999677,-0.113255076,0.042197354,0.011250806,0.0515624,0.03560174,-0.006700379,0.011296356,-0.06606546,0.020096581,-0.1189397,0.011487665,0.027475653,-0.045331184,0.06413415,-0.018174378,-0.032777652,-0.027074814,0.029388744,0.020078361,0.0060444614,0.0036121008,0.02794937,-0.027311673,-0.072806835,0.07287972,-0.005834932,0.00028753324,-0.08206256,-0.042999033,-0.0031975976,0.02561722,0.02813157,-0.039245725,-0.02820445,0.044128668,0.014849242,0.057866495,-0.026072718,0.019695742,-0.045003224,-0.021827474,-0.032486133,0.07747114,0.013528297,-0.072843276,-0.06511802,-0.031192517,-0.019477103,-0.027348112,-0.12003289,0.01269018,0.031429376,0.0047371816,-0.004135924,0.087601416,0.0028650837,-0.07102128,0.039500806,-0.04154144,-0.010594889,0.022629151,-0.004238411,0.034563206,-0.05699194,-0.0059488066,0.07922025,-0.006367865,0.07747114,-0.008786561,-0.023813447,-0.03891777,-0.031739116,0.01799218,0.017108513,-0.011214366,-0.08184392,-0.034636084,0.029079007,-0.005862262,-0.042124476,-0.045622703,0.034581423,-0.0038056877,0.008782006,0.01286327,0.08446759,0.09802321,-0.015541599,0.051781036,-0.06253079,-0.06289519,-0.010649548,0.01998726,-0.06417059,0.05312931,0.0007492946,0.08935053,-0.037241533,-0.0060444614,0.014785472,-0.06085456,-0.08410319,-0.029826023,-0.032522574,0.06872557,-0.019112704,-0.01531385,0.018456787,0.049412448,0.03299629,0.013173008,0.044529505,0.013327878,0.06551886,0.013555627,-0.032467913,-0.011159706,-0.02323041,-0.02572654,-0.023758788,0.06315027,-0.00629043,-0.022665592,0.015031441,0.10837214,0.0016990084,0.039719444,0.027493872,0.004841946,-0.06387907,0.026564656,0.05079716,-0.07160432,0.102979034,0.0560445,-0.016115528,0.042306673,0.018092388,-0.031320058,-0.070110284,0.0035255563,0.0016819271,-0.05633602,-0.006641164,-0.0110139465,0.07120348,-0.01781909,0.011323686,0.0007544189,0.047226056,0.025435021,-0.05589874,0.054696225,-0.10159432,0.0355653,-0.090881005,0.005880482,0.0014120445,0.050687842,0.024961302,0.042853273,0.026054498,-0.04565914,0.05881393,0.011332796,-0.02302999,-0.034909382,0.062239274,0.028587067,-0.06963657,0.10188584,0.016571024,-0.0508336,-0.025963398,0.04329055,-0.011487665,0.025125282,-0.012006933,0.06577394,-0.008016769,-0.0024460254,0.05404031,0.07298903,0.008718235,0.06657562,0.010412689,0.00083754736,-0.050870042,0.0307188,0.018511448,0.02827733,-0.003915007,0.03815253,-0.010330699,-0.021226216,-0.040193163,-0.033852626,-0.05393099,-0.007410956,0.027657852,0.09365043,0.014339084,-0.008945985,0.06635698,0.044711705,0.04882941,0.042780392,0.017700661,-0.087237015,-0.015614479,-0.01806506,-0.05914189,0.006841583,-0.0018094666,0.037423734,-0.039537244,0.030846339,-0.0461693,-0.077689774,-0.013655837,-0.007871009,-0.03778813,0.049703967,-0.01297259,-0.00088992965,0.06642986,0.05666398,-0.03906353,0.012398661,-0.017445581,0.010840857,-0.04110416,0.011278136,0.034563206,-0.111651726,0.049521767,-0.032121733,0.066830695,-0.0032203724,-0.012599081,-0.018092388,-0.031648017,-0.020643178,-0.025435021,0.049412448,0.012589971,0.01760956,0.009392373,-0.03239503,0.055461463,0.012152692,0.008157973,-0.05626314,0.064899385,0.0075384956,0.007880119,-0.08541503,-0.0068142535,0.0048920508,-0.06624766,0.031939536,0.050214123,0.0709484,0.027894711,-0.04842857,-0.0358386,-0.00078972004,-0.045003224,0.034526765,-0.062713,-0.01544139,0.050359882,0.02547146,0.0034139592,0.023193968,-0.031811994,0.054331828,-0.031739116,-0.050177682,0.049448885,0.036494516,0.03862625,0.0016819271,-0.02594518,0.04627862,0.04861077,0.04784553,0.032504354,0.004017494,-0.13358852,-0.026400676,-0.00022945723,0.02807691,0.020898258,-0.02339439,0.04605998,-0.016908094,-0.01527741,-0.062020637,-0.111214444,-0.07827281,-0.038516928,-0.021080457,-0.01783731,-0.030682359,0.051343758,-0.038990647,-0.041650757,0.029315865,0.070183165,-0.004682522,-0.06413415,0.0029129111,-0.0033137496,0.004523097,0.012216462,0.019805063,0.02051564,0.053056434,-0.050870042,0.0106768785,0.09102676,-0.009173734,-0.0072378665,0.019367784,-0.014703482,-0.065190904,-0.031156078,-0.04540406,-0.019841501,-0.06464431,0.029006127,0.050031923,-0.038990647,0.006932683,0.006955458,-0.016270395,0.0011472862,-0.10050113,0.013819816,-0.01281772,-0.03906353,-0.02530748,0.0043522855,-0.06340535,-0.037751693,-0.039027087,0.0014154607,-0.043618508,0.012471541,0.022538051,0.04820993,0.015760237,-0.08249984
-0.012595399,-0.048617154,-0.029995508,0.035098817,0.0025279021,0.023507793,-0.014862028,0.035234544,0.03903488,0.047992814,0.042048004,-0.0015667903,0.02493292,0.047124166,-0.025869431,0.04424677,0.0704148,0.0054222653,-0.015486369,0.09549701,-0.006267161,-0.07720111,-0.084964655,0.031868532,-0.0094261905,-0.045088273,-0.01699293,-0.04280807,-0.03189568,0.0026738078,0.025150081,-0.01704722,-0.022788443,-0.0049913344,0.10695232,0.08121861,-0.094628364,-0.019300278,0.04058216,-0.0054154787,-0.082630165,-0.0006200995,0.0623798,-0.039224897,-0.040337853,0.0059719565,0.02772888,-0.0864305,0.006667554,-0.020101063,0.059882436,0.0055410257,-0.022802016,-0.072695,0.025828712,-0.016436454,-0.052688945,0.020901848,0.065908685,-0.031108465,0.036944695,-0.08284733,0.010749522,0.0011324662,0.05043589,-0.00802821,0.07627817,-0.0010137057,0.026805941,0.012215366,-0.05230891,0.008788277,-0.012846493,-0.056353554,-0.016015701,-0.049295787,0.034257315,0.061728314,0.0038274813,-0.015988557,-0.043106668,0.004153224,0.008014637,0.015771395,-0.010023386,-0.08007851,-0.0100030275,0.0686775,-0.016341444,-0.016694333,0.035098817,-0.1070066,0.03830196,0.017956588,0.029669765,-0.0027620299,0.04853572,-0.009921592,0.055077728,0.019245988,0.056407847,0.030321252,-0.005242428,0.038030505,-0.050381597,0.075409524,-0.04001211,0.0016914889,0.042319458,0.043703865,-0.011631743,0.014685584,0.015404933,0.04145081,-0.003204837,-0.03531598,-0.057330783,0.0016448329,0.031108465,-0.01703365,-0.007017049,-0.106898025,0.014441277,0.0067897076,-0.01533707,-0.09587705,0.021281881,0.025177225,-0.059773855,-0.069274694,-0.08111003,0.08865641,-0.007838193,-0.040419288,0.044843964,-0.06313987,0.02023679,0.0055885296,0.029778346,0.011265282,-0.03629321,0.07926415,0.051603135,-0.020671114,-0.029235441,-0.070957705,-0.026860232,-0.03189568,0.025883002,-0.042102296,0.01528278,0.039252043,0.058850918,-0.09587705,0.089416474,0.029778346,-0.043758154,0.029018281,-0.03015838,0.013559056,0.021336172,0.0038783785,0.07405226,0.005527453,-0.0034169094,-0.093596846,0.0236028,-0.072912164,-0.051548842,0.044572514,-0.0095822755,0.029045425,-0.010959897,-0.027172403,-0.0082725175,0.026059447,0.06721166,-0.012595399,0.062434092,0.042753782,-0.038030505,-0.06851463,0.08860212,0.035017382,-0.0017093029,-0.09071945,-0.04791138,0.0059685633,0.001968031,-0.0021834967,-0.07008906,-0.07551811,0.009534772,-0.03279147,-0.0015676386,0.005866769,-1.298943e-05,0.0119371265,-0.035804596,0.006864357,0.085507564,-0.02406427,-0.058308013,-0.06460571,-0.029371168,0.048590012,-0.07188064,-0.068786085,-0.0017831041,0.06417139,-0.03325294,0.03444733,0.052580364,-0.028583957,-0.09587705,-0.031461354,-0.0119507,-0.03773191,0.04058216,-0.0056733587,0.0027569402,-0.07318361,-0.021390462,0.038139086,0.0002773906,0.022177676,-0.039224897,-0.031787097,-0.0075260224,-0.04973011,-0.012955074,0.058470882,0.0063350243,-0.0076956805,-0.026602352,0.0114688715,0.016517889,-0.066234425,-0.008252158,0.045875486,-0.084638916,-0.027185975,0.031569935,0.09946022,0.029968364,0.0039903526,-0.0019476722,0.0064911097,-0.0112042045,-0.012011777,0.018160177,-0.07513807,0.050218727,-0.01559495,0.069328986,0.053530447,0.03284576,-0.021309027,-0.05711362,-0.061891187,0.008326808,-0.009209028,0.0034847725,-0.06742882,-0.013484406,0.010600223,0.062054057,-0.011808187,0.0024464664,0.026765224,-0.015391361,0.018010879,-0.011699606,0.032139983,0.027199548,-0.018472347,0.049920127,0.030294107,0.03015838,-0.054019064,-0.081870094,-0.029018281,0.055702068,0.010600223,-0.0037596182,0.05917666,0.011428153,-0.08719057,-0.006022854,-0.0013521732,0.0029045425,0.0277696,0.074160844,-0.07117487,0.0583623,-0.010953112,0.049024336,-0.0961485,0.036103193,-0.049322933,0.013837295,-0.026344473,-0.039469205,0.0538019,0.04126079,-0.051250245,0.0732379,0.070197634,0.0075870994,-0.026548062,-0.043975316,-0.045821194,0.018703083,-0.044219624,-0.044952545,0.033551537,0.048209976,0.020589678,0.046798423,0.0239014,0.015893549,0.046744134,-0.04047358,0.062814124,0.03537027,0.080838576,0.048508573,-0.030646995,0.06976331,0.06536578,-0.024240715,-0.03010409,0.0881135,-0.001246137,-0.06254267,-0.0007057767,0.0148213105,0.012975433,0.048047107,0.024756474,0.0045570103,0.03279147,0.08425888,0.031597078,-0.008326808,-0.016504316,0.057602238,-0.01734582,0.028095342,-0.020386089,0.04088076,0.07025193,-0.015866403,-0.057493657,-0.057222202,0.03165137,0.031379916,0.008347167,0.039849237,0.042156585,0.044545367,0.00852361,0.061999768,0.03944206,0.08952506,0.015255635,-0.031108465,0.055267744,-0.006365563,-0.002319223,-0.02787818,-0.114987314,0.015092763,-0.043188106,-0.026140884,-0.04223802,-0.0059040934,0.0031505465,-0.0076346034,0.016069992,0.058742337,-0.053041834,-0.017332247,0.02509579,0.056136392,-0.03914346,-0.022489846,0.027131684,-0.034745928,-0.026575208,0.024552885,-0.060642503,-0.02705025,0.059828147,-0.08056712,-0.019069543,0.048155688,0.05993673,0.01393909,0.004770779,0.019938191,-0.016965786,0.04848143,0.071283445,0.0019052577,-0.013592987,0.0013827116,0.0040480364,0.015934266,0.03830196,-0.0681346,0.027633872,0.040202126,0.051874585,-0.10917822,0.0056462134,-0.01143494,-0.03309007,-0.01148923,0.024444304,0.051548842,0.07568098,-0.049784403,-0.07568098,0.014644866,-0.023399211,0.0263309,-0.0030453585,0.018920245,0.05564778,-0.018757373,-0.0051067015,-0.034311604,-0.097885795,0.04514256,-0.069871895,-0.04402961,0.032194275,0.10174043,0.016531462,0.06379136,-0.017820861,0.014590575,0.02844823,-0.0049811546,0.034474477,-0.027715309,-0.05458911,0.0074378005,-0.016395735,0.032139983,-0.04630981,0.016436454,0.137355,-0.035696015,0.074323714,-0.03496309,-0.044681095,-0.02493292,-0.06704879,0.031108465,-0.025380816,-0.028475376,0.065745816,-0.051766004,-0.07763544,0.019802466,0.014604148,0.03819338,-0.11574738,-0.026059447,-0.02855681,-0.006823639,0.048155688,0.07492091,-0.036076047,0.06292271,-0.030945593,-0.041016486,0.078666955,0.022774871,-0.018621646,0.044491075,0.029289732,-0.042048004,-0.039930675,0.024077844,-0.024539312,-0.029045425,0.042563763,0.013267244,0.008700055,-0.017576555,0.04527829,0.0031861747,0.04017498,-0.03577745,-0.029669765,-0.0039666006,0.0078110476,0.01699293,-0.020386089,-0.029045425,-0.027118113,-0.055104874,-0.06585439,0.0072545703,-0.057765108,-0.014875601,0.0044993265,-0.012249297,0.013810149
